week_start,store_id,location,region,channel,category,units_sold,unit_price,unit_cost,overhead_allocated
2024-08-05,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,45,61.91,36.8,520.0
2024-08-05,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,38,42.51,23.15,520.0
2024-08-05,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,22,45.83,20.98,520.0
2024-08-05,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,21,18.33,6.1,520.0
2024-08-05,S06,"Fresno, CA",Central Valley,In-Store,Consoles,9,482.32,383.26,460.0
2024-08-05,S06,"Fresno, CA",Central Valley,In-Store,Video Games,49,57.8,34.94,460.0
2024-08-05,S06,"Fresno, CA",Central Valley,In-Store,Accessories,40,29.5,15.62,460.0
2024-08-05,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,17,60.21,27.94,460.0
2024-08-05,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,30,16.46,5.64,460.0
2024-08-05,S00,QuickCart Online,National,Online,Consoles,30,458.64,369.99,180.0
2024-08-05,S00,QuickCart Online,National,Online,Video Games,141,68.86,42.02,180.0
2024-08-05,S00,QuickCart Online,National,Online,Accessories,113,30.17,16.08,180.0
2024-08-05,S00,QuickCart Online,National,Online,Collectibles,58,83.27,39.58,180.0
2024-08-05,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,57,27.18,9.16,180.0
2024-08-12,S01,"Monterey, CA",Central Coast,In-Store,Consoles,12,457.97,363.1,480.0
2024-08-12,S01,"Monterey, CA",Central Coast,In-Store,Video Games,42,58.52,34.6,480.0
2024-08-12,S01,"Monterey, CA",Central Coast,In-Store,Accessories,43,25.51,14.08,480.0
2024-08-12,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,14,88.63,43.23,480.0
2024-08-12,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,28,9.49,3.38,480.0
2024-08-12,S02,"Salinas, CA",Central Coast,In-Store,Consoles,10,437.03,360.06,420.0
2024-08-12,S02,"Salinas, CA",Central Coast,In-Store,Video Games,44,43.59,27.55,420.0
2024-08-12,S02,"Salinas, CA",Central Coast,In-Store,Accessories,38,27.55,15.4,420.0
2024-08-12,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,20,37.9,18.38,420.0
2024-08-12,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,21,29.77,10.01,420.0
2024-08-12,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,11,410.77,323.83,440.0
2024-08-12,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,35,44.96,27.04,440.0
2024-08-12,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,31,37.54,20.03,440.0
2024-08-12,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,20,39.67,18.16,440.0
2024-08-12,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,26,14.19,5.18,440.0
2024-08-12,S04,"San Jose, CA",Bay Area,In-Store,Consoles,9,399.27,333.02,620.0
2024-08-12,S04,"San Jose, CA",Bay Area,In-Store,Video Games,55,64.06,40.39,620.0
2024-08-12,S04,"San Jose, CA",Bay Area,In-Store,Accessories,29,18.05,9.94,620.0
2024-08-12,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,20,26.09,12.22,620.0
2024-08-12,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,22,33.72,11.56,620.0
2024-08-12,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,10,408.98,324.45,520.0
2024-08-12,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,34,47.72,30.48,520.0
2024-08-12,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,32,47.23,24.92,520.0
2024-08-12,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,20,22.21,11.04,520.0
2024-08-12,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,28,13.26,4.57,520.0
2024-08-12,S06,"Fresno, CA",Central Valley,In-Store,Consoles,10,461.18,392.48,460.0
2024-08-12,S06,"Fresno, CA",Central Valley,In-Store,Video Games,35,63.45,38.09,460.0
2024-08-12,S06,"Fresno, CA",Central Valley,In-Store,Accessories,34,57.3,30.8,460.0
2024-08-12,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,17,78.55,38.83,460.0
2024-08-12,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,28,28.92,9.73,460.0
2024-08-12,S00,QuickCart Online,National,Online,Consoles,29,404.86,346.67,180.0
2024-08-12,S00,QuickCart Online,National,Online,Video Games,95,51.48,32.21,180.0
2024-08-12,S00,QuickCart Online,National,Online,Accessories,108,44.53,23.71,180.0
2024-08-12,S00,QuickCart Online,National,Online,Collectibles,44,44.1,20.17,180.0
2024-08-12,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,73,29.96,10.98,180.0
2024-08-19,S01,"Monterey, CA",Central Coast,In-Store,Consoles,8,491.04,387.07,480.0
2024-08-19,S01,"Monterey, CA",Central Coast,In-Store,Video Games,43,40.38,24.44,480.0
2024-08-19,S01,"Monterey, CA",Central Coast,In-Store,Accessories,32,45.71,25.59,480.0
2024-08-19,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,21,59.37,28.68,480.0
2024-08-19,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,32,25.75,8.87,480.0
2024-08-19,S02,"Salinas, CA",Central Coast,In-Store,Consoles,10,469.06,369.06,420.0
2024-08-19,S02,"Salinas, CA",Central Coast,In-Store,Video Games,49,46.46,28.36,420.0
2024-08-19,S02,"Salinas, CA",Central Coast,In-Store,Accessories,39,31.32,17.81,420.0
2024-08-19,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,18,88.15,40.43,420.0
2024-08-19,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,28,12.92,4.68,420.0
2024-08-19,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,12,485.94,381.53,440.0
2024-08-19,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,45,46.23,30.01,440.0
2024-08-19,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,27,24.02,13.4,440.0
2024-08-19,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,17,35.45,16.95,440.0
2024-08-19,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,30,20.2,7.32,440.0
2024-08-19,S04,"San Jose, CA",Bay Area,In-Store,Consoles,10,410.87,336.82,620.0
2024-08-19,S04,"San Jose, CA",Bay Area,In-Store,Video Games,49,42.08,25.86,620.0
2024-08-19,S04,"San Jose, CA",Bay Area,In-Store,Accessories,37,14.01,7.39,620.0
2024-08-19,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,19,62.33,29.33,620.0
2024-08-19,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,26,14.17,5.04,620.0
2024-08-19,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,13,435.33,341.06,520.0
2024-08-19,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,38,52.63,32.83,520.0
2024-08-19,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,38,35.29,19.71,520.0
2024-08-19,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,20,26.98,13.29,520.0
2024-08-19,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,22,17.53,6.34,520.0
2024-08-19,S06,"Fresno, CA",Central Valley,In-Store,Consoles,13,428.2,351.9,460.0
2024-08-19,S06,"Fresno, CA",Central Valley,In-Store,Video Games,50,40.37,24.19,460.0
2024-08-19,S06,"Fresno, CA",Central Valley,In-Store,Accessories,29,46.26,26.01,460.0
2024-08-19,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,14,61.76,28.72,460.0
2024-08-19,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,32,18.82,6.56,460.0
2024-08-19,S00,QuickCart Online,National,Online,Consoles,31,470.68,370.82,180.0
2024-08-19,S00,QuickCart Online,National,Online,Video Games,111,66.8,42.81,180.0
2024-08-19,S00,QuickCart Online,National,Online,Accessories,98,48.75,26.68,180.0
2024-08-19,S00,QuickCart Online,National,Online,Collectibles,51,85.93,39.74,180.0
2024-08-19,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,67,22.26,7.44,180.0
2024-08-26,S01,"Monterey, CA",Central Coast,In-Store,Consoles,13,482.88,395.29,480.0
2024-08-26,S01,"Monterey, CA",Central Coast,In-Store,Video Games,45,66.63,39.98,480.0
2024-08-26,S01,"Monterey, CA",Central Coast,In-Store,Accessories,37,46.87,24.82,480.0
2024-08-26,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,17,61.04,30.42,480.0
2024-08-26,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,26,18.62,6.83,480.0
2024-08-26,S02,"Salinas, CA",Central Coast,In-Store,Consoles,13,475.24,380.87,420.0
2024-08-26,S02,"Salinas, CA",Central Coast,In-Store,Video Games,56,68.11,42.03,420.0
2024-08-26,S02,"Salinas, CA",Central Coast,In-Store,Accessories,29,32.57,18.27,420.0
2024-08-26,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,20,39.92,19.55,420.0
2024-08-26,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,31,26.8,9.79,420.0
2024-08-26,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,11,419.09,347.92,440.0
2024-08-26,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,40,49.36,31.13,440.0
2024-08-26,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,45,43.25,24.88,440.0
2024-08-26,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,18,67.6,31.87,440.0
2024-08-26,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,20,17.81,6.22,440.0
2024-08-26,S04,"San Jose, CA",Bay Area,In-Store,Consoles,11,465.72,378.74,620.0
2024-08-26,S04,"San Jose, CA",Bay Area,In-Store,Video Games,51,64.24,38.98,620.0
2024-08-26,S04,"San Jose, CA",Bay Area,In-Store,Accessories,43,50.37,27.77,620.0
2024-08-26,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,13,29.17,14.24,620.0
2024-08-26,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,21,27.75,9.38,620.0
2024-08-26,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,9,424.06,359.53,520.0
2024-08-26,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,49,47.85,30.42,520.0
2024-08-26,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,27,50.63,26.74,520.0
2024-08-26,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,21,70.76,35.2,520.0
2024-08-26,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,29,23.03,7.85,520.0
2024-08-26,S06,"Fresno, CA",Central Valley,In-Store,Consoles,12,478.88,384.34,460.0
2024-08-26,S06,"Fresno, CA",Central Valley,In-Store,Video Games,49,66.79,40.94,460.0
2024-08-26,S06,"Fresno, CA",Central Valley,In-Store,Accessories,45,57.91,31.25,460.0
2024-08-26,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,18,19.91,9.32,460.0
2024-08-26,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,27,28.52,10.35,460.0
2024-08-26,S00,QuickCart Online,National,Online,Consoles,31,490.15,410.15,180.0
2024-08-26,S00,QuickCart Online,National,Online,Video Games,126,61.65,38.4,180.0
2024-08-26,S00,QuickCart Online,National,Online,Accessories,98,48.93,28.16,180.0
2024-08-26,S00,QuickCart Online,National,Online,Collectibles,41,31.42,15.36,180.0
2024-08-26,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,55,13.34,4.68,180.0
2024-09-02,S01,"Monterey, CA",Central Coast,In-Store,Consoles,8,441.85,364.37,480.0
2024-09-02,S01,"Monterey, CA",Central Coast,In-Store,Video Games,29,56.52,34.18,480.0
2024-09-02,S01,"Monterey, CA",Central Coast,In-Store,Accessories,26,45.94,24.39,480.0
2024-09-02,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,12,41.58,19.06,480.0
2024-09-02,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,25,24.39,8.67,480.0
2024-09-02,S02,"Salinas, CA",Central Coast,In-Store,Consoles,8,456.27,368.83,420.0
2024-09-02,S02,"Salinas, CA",Central Coast,In-Store,Video Games,41,48.54,29.25,420.0
2024-09-02,S02,"Salinas, CA",Central Coast,In-Store,Accessories,24,17.07,9.39,420.0
2024-09-02,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,14,56.59,26.05,420.0
2024-09-02,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,17,14.33,4.93,420.0
2024-09-02,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,8,420.84,353.81,440.0
2024-09-02,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,36,68.9,44.1,440.0
2024-09-02,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,36,14.4,8.05,440.0
2024-09-02,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,14,82.31,39.96,440.0
2024-09-02,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,22,32.97,11.75,440.0
2024-09-02,S04,"San Jose, CA",Bay Area,In-Store,Consoles,7,490.59,420.18,620.0
2024-09-02,S04,"San Jose, CA",Bay Area,In-Store,Video Games,34,55.21,33.49,620.0
2024-09-02,S04,"San Jose, CA",Bay Area,In-Store,Accessories,35,50.99,27.69,620.0
2024-09-02,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,17,50.19,22.99,620.0
2024-09-02,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,25,13.81,4.84,620.0
2024-09-02,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,10,415.74,356.46,520.0
2024-09-02,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,37,39.22,23.26,520.0
2024-09-02,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,31,48.81,27.83,520.0
2024-09-02,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,14,26.27,12.66,520.0
2024-09-02,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,23,33.41,12.02,520.0
2024-09-02,S06,"Fresno, CA",Central Valley,In-Store,Consoles,9,492.98,414.22,460.0
2024-09-02,S06,"Fresno, CA",Central Valley,In-Store,Video Games,29,52.78,32.17,460.0
2024-09-02,S06,"Fresno, CA",Central Valley,In-Store,Accessories,22,16.44,9.31,460.0
2024-09-02,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,15,59.25,27.67,460.0
2024-09-02,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,18,18.7,6.63,460.0
2024-09-02,S00,QuickCart Online,National,Online,Consoles,21,400.69,334.26,180.0
2024-09-02,S00,QuickCart Online,National,Online,Video Games,95,58.24,36.54,180.0
2024-09-02,S00,QuickCart Online,National,Online,Accessories,85,40.35,22.64,180.0
2024-09-02,S00,QuickCart Online,National,Online,Collectibles,29,83.96,38.71,180.0
2024-09-02,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,62,16.53,5.55,180.0
2024-09-09,S01,"Monterey, CA",Central Coast,In-Store,Consoles,9,442.77,359.26,480.0
2024-09-09,S01,"Monterey, CA",Central Coast,In-Store,Video Games,39,53.22,33.11,480.0
2024-09-09,S01,"Monterey, CA",Central Coast,In-Store,Accessories,23,31.59,17.89,480.0
2024-09-09,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,15,86.21,39.91,480.0
2024-09-09,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,22,31.85,11.48,480.0
2024-09-09,S02,"Salinas, CA",Central Coast,In-Store,Consoles,9,436.31,373.85,420.0
2024-09-09,S02,"Salinas, CA",Central Coast,In-Store,Video Games,37,55.65,33.2,420.0
2024-09-09,S02,"Salinas, CA",Central Coast,In-Store,Accessories,21,40.85,22.55,420.0
2024-09-09,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,18,40.33,19.84,420.0
2024-09-09,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,25,17.6,6.11,420.0
2024-09-09,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,9,450.26,356.7,440.0
2024-09-09,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,31,64.04,38.49,440.0
2024-09-09,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,24,49.98,28.46,440.0
2024-09-09,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,17,84.27,42.45,440.0
2024-09-09,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,20,22.74,7.79,440.0
2024-09-09,S04,"San Jose, CA",Bay Area,In-Store,Consoles,6,408.82,342.79,620.0
2024-09-09,S04,"San Jose, CA",Bay Area,In-Store,Video Games,36,48.93,29.21,620.0
2024-09-09,S04,"San Jose, CA",Bay Area,In-Store,Accessories,31,18.5,10.3,620.0
2024-09-09,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,17,41.25,19.7,620.0
2024-09-09,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,22,16.64,5.87,620.0
2024-09-09,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,8,435.45,350.51,520.0
2024-09-09,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,34,39.14,23.65,520.0
2024-09-09,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,24,47.29,25.84,520.0
2024-09-09,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,17,28.4,13.95,520.0
2024-09-09,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,25,20.57,7.1,520.0
2024-09-09,S06,"Fresno, CA",Central Valley,In-Store,Consoles,7,454.17,360.34,460.0
2024-09-09,S06,"Fresno, CA",Central Valley,In-Store,Video Games,38,64.25,41.26,460.0
2024-09-09,S06,"Fresno, CA",Central Valley,In-Store,Accessories,23,38.24,20.53,460.0
2024-09-09,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,17,24.35,11.19,460.0
2024-09-09,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,15,21.68,7.23,460.0
2024-09-09,S00,QuickCart Online,National,Online,Consoles,22,439.51,363.64,180.0
2024-09-09,S00,QuickCart Online,National,Online,Video Games,114,55.55,34.59,180.0
2024-09-09,S00,QuickCart Online,National,Online,Accessories,95,35.24,19.92,180.0
2024-09-09,S00,QuickCart Online,National,Online,Collectibles,35,34.63,17.07,180.0
2024-09-09,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,60,16.27,5.67,180.0
2024-09-16,S01,"Monterey, CA",Central Coast,In-Store,Consoles,8,438.68,359.8,480.0
2024-09-16,S01,"Monterey, CA",Central Coast,In-Store,Video Games,39,64.44,41.18,480.0
2024-09-16,S01,"Monterey, CA",Central Coast,In-Store,Accessories,30,21.46,11.82,480.0
2024-09-16,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,14,31.54,15.82,480.0
2024-09-16,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,22,33.19,11.89,480.0
2024-09-16,S02,"Salinas, CA",Central Coast,In-Store,Consoles,8,434.88,346.57,420.0
2024-09-16,S02,"Salinas, CA",Central Coast,In-Store,Video Games,36,40.89,25.02,420.0
2024-09-16,S02,"Salinas, CA",Central Coast,In-Store,Accessories,22,23.3,13.34,420.0
2024-09-16,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,13,51.88,24.79,420.0
2024-09-16,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,16,33.51,11.52,420.0
2024-09-16,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,9,451.14,382.13,440.0
2024-09-16,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,42,46.9,29.21,440.0
2024-09-16,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,24,43.42,23.56,440.0
2024-09-16,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,16,77.48,37.25,440.0
2024-09-16,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,19,31.68,11.11,440.0
2024-09-16,S04,"San Jose, CA",Bay Area,In-Store,Consoles,8,485.77,397.81,620.0
2024-09-16,S04,"San Jose, CA",Bay Area,In-Store,Video Games,36,57.13,35.43,620.0
2024-09-16,S04,"San Jose, CA",Bay Area,In-Store,Accessories,23,21.45,11.3,620.0
2024-09-16,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,15,33.81,15.72,620.0
2024-09-16,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,19,26.93,9.07,620.0
2024-09-16,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,7,480.12,402.37,520.0
2024-09-16,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,36,53.36,32.13,520.0
2024-09-16,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,23,51.5,26.97,520.0
2024-09-16,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,11,59.14,27.43,520.0
2024-09-16,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,22,9.98,3.52,520.0
2024-09-16,S06,"Fresno, CA",Central Valley,In-Store,Consoles,6,424.83,337.21,460.0
2024-09-16,S06,"Fresno, CA",Central Valley,In-Store,Video Games,45,56.98,35.55,460.0
2024-09-16,S06,"Fresno, CA",Central Valley,In-Store,Accessories,21,46.38,25.92,460.0
2024-09-16,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,13,25.0,11.94,460.0
2024-09-16,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,26,30.68,10.38,460.0
2024-09-16,S00,QuickCart Online,National,Online,Consoles,25,459.08,387.54,180.0
2024-09-16,S00,QuickCart Online,National,Online,Video Games,109,44.46,28.01,180.0
2024-09-16,S00,QuickCart Online,National,Online,Accessories,65,46.59,25.22,180.0
2024-09-16,S00,QuickCart Online,National,Online,Collectibles,36,60.34,28.18,180.0
2024-09-16,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,50,11.71,3.98,180.0
2024-09-23,S01,"Monterey, CA",Central Coast,In-Store,Consoles,10,449.44,365.58,480.0
2024-09-23,S01,"Monterey, CA",Central Coast,In-Store,Video Games,29,41.89,25.91,480.0
2024-09-23,S01,"Monterey, CA",Central Coast,In-Store,Accessories,30,15.76,8.91,480.0
2024-09-23,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,14,27.23,13.05,480.0
2024-09-23,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,16,24.09,8.71,480.0
2024-09-23,S02,"Salinas, CA",Central Coast,In-Store,Consoles,10,476.49,396.55,420.0
2024-09-23,S02,"Salinas, CA",Central Coast,In-Store,Video Games,36,50.11,29.65,420.0
2024-09-23,S02,"Salinas, CA",Central Coast,In-Store,Accessories,29,24.33,13.79,420.0
2024-09-23,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,17,45.69,22.13,420.0
2024-09-23,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,23,28.04,10.01,420.0
2024-09-23,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,6,412.39,337.39,440.0
2024-09-23,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,31,64.77,39.29,440.0
2024-09-23,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,35,32.39,17.26,440.0
2024-09-23,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,16,74.26,35.92,440.0
2024-09-23,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,16,9.18,3.26,440.0
2024-09-23,S04,"San Jose, CA",Bay Area,In-Store,Consoles,9,430.59,348.22,620.0
2024-09-23,S04,"San Jose, CA",Bay Area,In-Store,Video Games,29,58.55,35.41,620.0
2024-09-23,S04,"San Jose, CA",Bay Area,In-Store,Accessories,34,33.06,17.94,620.0
2024-09-23,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,13,66.64,32.8,620.0
2024-09-23,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,20,28.59,9.99,620.0
2024-09-23,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,8,454.49,363.51,520.0
2024-09-23,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,32,49.33,31.21,520.0
2024-09-23,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,32,52.47,29.32,520.0
2024-09-23,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,16,50.26,24.61,520.0
2024-09-23,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,17,14.36,4.98,520.0
2024-09-23,S06,"Fresno, CA",Central Valley,In-Store,Consoles,7,454.06,379.67,460.0
2024-09-23,S06,"Fresno, CA",Central Valley,In-Store,Video Games,40,43.82,28.43,460.0
2024-09-23,S06,"Fresno, CA",Central Valley,In-Store,Accessories,21,18.1,9.6,460.0
2024-09-23,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,18,49.48,22.72,460.0
2024-09-23,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,17,11.0,3.67,460.0
2024-09-23,S00,QuickCart Online,National,Online,Consoles,20,497.44,412.55,180.0
2024-09-23,S00,QuickCart Online,National,Online,Video Games,94,60.35,37.78,180.0
2024-09-23,S00,QuickCart Online,National,Online,Accessories,92,50.91,28.39,180.0
2024-09-23,S00,QuickCart Online,National,Online,Collectibles,36,33.12,16.15,180.0
2024-09-23,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,62,16.15,5.39,180.0
2024-09-30,S01,"Monterey, CA",Central Coast,In-Store,Consoles,9,450.58,359.56,480.0
2024-09-30,S01,"Monterey, CA",Central Coast,In-Store,Video Games,30,40.08,24.2,480.0
2024-09-30,S01,"Monterey, CA",Central Coast,In-Store,Accessories,21,21.09,12.18,480.0
2024-09-30,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,17,43.72,20.77,480.0
2024-09-30,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,21,21.94,7.86,480.0
2024-09-30,S02,"Salinas, CA",Central Coast,In-Store,Consoles,6,408.02,327.37,420.0
2024-09-30,S02,"Salinas, CA",Central Coast,In-Store,Video Games,42,66.45,40.57,420.0
2024-09-30,S02,"Salinas, CA",Central Coast,In-Store,Accessories,36,26.44,14.7,420.0
2024-09-30,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,12,84.08,40.66,420.0
2024-09-30,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,18,19.18,6.45,420.0
2024-09-30,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,6,428.43,367.02,440.0
2024-09-30,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,42,67.7,43.55,440.0
2024-09-30,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,34,39.87,22.35,440.0
2024-09-30,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,18,58.42,28.8,440.0
2024-09-30,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,23,33.03,11.51,440.0
2024-09-30,S04,"San Jose, CA",Bay Area,In-Store,Consoles,8,457.68,357.56,620.0
2024-09-30,S04,"San Jose, CA",Bay Area,In-Store,Video Games,28,41.03,25.78,620.0
2024-09-30,S04,"San Jose, CA",Bay Area,In-Store,Accessories,36,44.46,23.79,620.0
